Artwork Title,Bibliography,Catalogue ID,Coverage,Creator,Current Location,Date,Link,New Attribution (Artist),Present Owner,Provenance,Publisher,Recent Auction?,Relation,Rights,Title,added,extended_resources_exhibit_pages,featured,files_count,files_resource,files_url,id,item_type_id,item_type_name,item_type_resource,item_type_url,modified,owner_id,owner_resource,owner_url,public,tags,url
None,None,25,None,Jan van Eyck,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n65/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n65/mode/1up</a>",None,None,None,None,None,None,None,Virgin and Child,2015-12-30T14:53:57+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1405,1405,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T15:18:07+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Jan van Eyck,http://northbrook.omeka.net/api/items/1405
None,None,26,Spain,Jan van Hemessen,Museo Thyssen-Bornemisza,c. 1530,"<a href=""https://archive.org/stream/gri_33125000903597#page/n66/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n66/mode/1up</a>",CONFIRMED WITH CURATOR.,"<a href=""http://www.museothyssen.org"">Museo Thyssen-Bornemisza</a>","Edward Puckle, Cornwall, entre 1845 y 1850. 
F. K. Fowell, 1859.    
Thomas Baring, Londres. 
Conde de Northbrook, Londres.   
Colección Thyssen-Bornemisza, 1930.    
En depósito en el Museo Thyssen-Bornemisza, Madrid, en 1992.   
Adquirido por el Museo Thyssen-Bornemisza, Madrid, en 1993.",None,None,None,None,The Calling of Saint Matthew,2015-12-30T14:53:57+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1406,1406,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T15:17:18+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Jan van Hemessen, Museo Thyssen-Bornemisza",http://northbrook.omeka.net/api/items/1406
None,None,27,None,Bernard Van Orley,Worcester Art Museum,1515-1525,"<a href=""https://archive.org/stream/gri_33125000903597#page/n67/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n67/mode/1up</a>","Now as by School of Antwerp, King Sapor of Persia Humiliating Emperor Valerian (Portrait of Emperor Charles V), see: https://books.google.com/books?id=2LWP8AIwr9cC&lpg=PA447&ots=UIi_tILkmP&dq=provenance%20AND%20%22Thomas%20Baring%22&pg=PA155#v=onepage&q=%22Thomas%20Baring%22&f=false for provenance","<a href=""http://www.worcesterart.org"">Worcester Art Museum</a>",None,None,None,None,None,King Sapor of Persia Humiliating Emperor Valerian (Portrait of Emperor Charles V),2015-12-30T14:53:57+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1407,1407,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T15:11:33+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Bernard Van Orley, Worcester Art Museum",http://northbrook.omeka.net/api/items/1407
None,None,28,None,Jan Asselyn,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n70/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n70/mode/1up</a>",None,None,None,None,None,None,None,Italian Landscape,2015-12-30T14:53:57+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1408,1408,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T14:56:31+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Jan Asselyn,http://northbrook.omeka.net/api/items/1408
None,None,29,None,Ludolph Backhuisen,None,1629 - 1652,"<a href=""https://archive.org/stream/gri_33125000903597#page/n71/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n71/mode/1up</a>",Now as by Bonaventura Peeters,None,"private collection Sir Thomas Baring (1st Earl of Northbrook), London/East Hampshire",None,None,None,None,View on the Brill,2015-12-30T14:53:57+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1409,1409,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-09-06T17:40:09+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Ludolph Backhuisen,http://northbrook.omeka.net/api/items/1409
None,None,30,None,Ludolph Backhuisen,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n71/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n71/mode/1up</a>",None,None,None,None,None,None,None,A Breeze at Sea,2015-12-30T14:53:58+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1410,1410,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T14:53:22+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Ludolph Backhuisen,http://northbrook.omeka.net/api/items/1410
None,None,31,None,Nicholas Berchem,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n72/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n72/mode/1up</a>",None,None,None,None,None,None,None,Musical Peasants Passing a Ford,2015-12-30T14:53:58+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1411,1411,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-09T15:57:43+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Nicholas Berchem,http://northbrook.omeka.net/api/items/1411
None,None,32,Austria,Gerrit Berck Heyde,Princely Collections of Liectenstein,1661,"<a href=""https://archive.org/stream/gri_33125000903597#page/n73/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n73/mode/1up</a> <br /><a href=""https://archive.org/stream/gri_33125000903597#page/n76/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n76/mode/1up</a>",None,"<a href=""http://www.liechtensteincollections.at"">Princely Collections of Liechtenstein</a>",None,None,None,None,None,The Market Place and Town Hall at Haarlem,2015-12-30T14:53:58+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1412,1412,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T17:39:49+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Gerrit Berck Heyde, Princely Collections of Liechtenstein",http://northbrook.omeka.net/api/items/1412
None,None,33,Austria,Gerrit Berck Heyde,Princely Collections of Liectenstein,1665,"<a href=""http://www.liechtensteincollections.at/en/pages/artbase_main.asp?module=browse&amp;action=m_work&amp;lang=en&amp;sid=87294&amp;oid=W-46200915357897"">http://www.liechtensteincollections.at/en/pages/artbase_main.asp?module=browse&amp;action=m_work&amp;lang=en&amp;sid=87294&amp;oid=W-46200915357897</a>",None,"<a href=""http://www.liechtensteincollections.at"">Princely Collections of Liechtenstein</a>",None,None,None,None,None,The Market Place and Grote Kerk at Haarlem,2015-12-30T14:53:58+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1413,1413,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-13T22:02:37+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Gerrit Berck Heyde, Princely Collections of Liechtenstein",http://northbrook.omeka.net/api/items/1413
None,None,34,Netherlands,Ferdinand Bol,Philips Electronics N.V. collection,1649,"<a href=""https://archive.org/stream/gri_33125000903597#page/n82/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n82/mode/1up</a>",None,Philips Electronics NV collection,None,None,None,None,None,The Pearl Necklace,2015-12-30T14:53:58+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1414,1414,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-13T21:58:27+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Ferdinand Bol, Philips Electronics N.V. collection",http://northbrook.omeka.net/api/items/1414
None,None,35,San Francisco,Ferdinand Bol,Legion of Honor (San Francisco Fine Art),1650,"<a href=""http://art.famsf.org/ferdinand-bol/crowning-mirtillo-19375"">http://art.famsf.org/ferdinand-bol/crowning-mirtillo-19375</a>",None,"<a href=""http://legionofhonor.famsf.org/"">Legion of Honor</a>",None,None,None,None,None,The Crowning of Mirtillo,2015-12-30T14:53:58+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1415,1415,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-13T21:52:39+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Ferdinand Bol, Legion of Honor (San Francisco Fine Art)",http://northbrook.omeka.net/api/items/1415
None,None,36,None,Ferdinand Bol,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n83/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n83/mode/1up</a>","Six (or nine?) of these were painted, 4 are still known: http://collections.rmg.co.uk/collections/objects/14470.html or https://www.rijksmuseum.nl/en/collection/SK-A-44",None,None,None,None,None,None,Admiral de Ruyter,2015-12-30T14:53:58+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1416,1416,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-13T21:50:10+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Ferdinand Bol,http://northbrook.omeka.net/api/items/1416
None,None,37,None,Jan Both,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n84/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n84/mode/1up</a>",None,None,None,None,None,None,None,The Farewell,2015-12-30T14:53:58+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1417,1417,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-13T21:47:16+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Jan Both,http://northbrook.omeka.net/api/items/1417
None,None,38,None,Jan Both,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n85/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n85/mode/1up</a>",None,None,None,None,None,None,None,Landscape,2015-12-30T14:53:59+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1418,1418,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-13T21:46:52+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Jan Both,http://northbrook.omeka.net/api/items/1418
None,None,39,None,Jan Bruegel,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n85/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n85/mode/1up</a>",None,None,None,None,None,None,None,Travelling Peasants,2015-12-30T14:53:59+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1419,1419,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-13T21:46:29+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Jan Bruegel,http://northbrook.omeka.net/api/items/1419
None,None,40,None,Willem Buytewech the Younger,None,probably 1660-1670,"<a href=""http://www.nationalgallery.org.uk/paintings/willem-buytewech-the-younger-a-dune-landscape"">http://www.nationalgallery.org.uk/paintings/willem-buytewech-the-younger-a-dune-landscape</a>",None,"<a href=""http://www.nationalgallery.org.uk"">National Gallery (UK)</a>","Purchased by the National Gallery, London, England, in 1910.",None,None,None,None,A Dune Landscape,2015-12-30T14:53:59+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1420,1420,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-02-29T20:43:36+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"NGA London, Willem Buitenweg",http://northbrook.omeka.net/api/items/1420
None,None,41,None,Th. Wyck,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n86/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n86/mode/1up</a>",None,None,"Countess of Northbrook Sale, May 4, 1940, lot 41 as T. Wyck, bought by C. Norris for £99.15. Christopher Norris Sale, 4 July, 1952, lot 19 as J. Weenix. 

(This information from Ellis Waterhouse annotation in Northbrook Illustrated catalogue).",None,None,None,None,A Visit to the Doctor,2015-12-30T14:53:59+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1421,1421,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-08-30T20:34:04+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Cats,http://northbrook.omeka.net/api/items/1421
None,"Pantheon, vol. VIII, 1931, p. 399 (ill.)",42,None,Gonzales Coques (Cocx),Unknown,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n94/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n94/mode/1up</a>","Recent sale (april 21, 2015) in Vienna, formerly in a Private German collection. ALSO BELONGED TO KING WILLIAM II of the NETHERLANDS! Same as Perugino!",None,"Birthday present from Queen Frederica Louisa Wilhelmina of the Netherlands to her husband, William I of the Netherlands (died in 1849); 
sale of the estate of King William II, The Hague, 12–20 August 1850, lot 81 (for 800 florins to Nieuwenhuis); 
Lord Northbrook Collection, London; 
owned by the latter’s heirs until after 1927; 
P. & D. Colnaghi Gallery, London (1931); 
Milton Galleries, London (1946/47); 
sale, Sotheby’s, London, 12 July 2001, lot 233; 
sale, Sotheby’s, London, 8 December 2005, lot 139; 
Private collection, Germany. Sold at Palais Dorotheum April 21, 2015.",None,Yes,None,None,Gentleman and Lady on Horseback,2015-12-30T14:53:59+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1422,1422,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-09-06T17:39:05+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Gonzales Coques (Cocx), Unknown",http://northbrook.omeka.net/api/items/1422
None,None,43,None,Aelbert Cuyp,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n95/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n95/mode/1up</a>",None,None,None,None,None,None,None,A Girl,2015-12-30T14:53:59+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1423,1423,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-01T16:41:24+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Albert Cuyp,http://northbrook.omeka.net/api/items/1423
None,None,44,United Kingdom,Aelbert Cuyp,Waddesdon Collection,1650s,"<a href=""https://archive.org/stream/gri_33125000903597#page/n95/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n95/mode/1up</a> <br /><a href=""https://archive.org/stream/gri_33125000903597#page/n98/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n98/mode/1up</a>",None,"<a href=""http://www.waddesdon.org.uk"">Waddesdon Collection</a>","Possibly Frans van Mieris sale, Leiden, 7 May 1764, no. 204 for f85 to Bisschop; Johan Goll Franckenstein sale, Amsterdam, 1 July 1833, lot no. 14; bought by Brongeest from Franckenstein sale for Baron Johan Verstolk van Soelen (b.1776, d.1845), for 10,2000 florins; bought by Thomas Baring (b.1799, d.1873) in 1846 as part of the acquisition of the Verstolk van Soelen collection en-bloc through Chaplin by Baring, Humphrey Mildmay and Jones Lloyd (later Lord Overstone); bequeathed by Thomas Baring to his nephew Lord Northbrook (b.1826, d.1904); acquired by Baron Ferdinand de Rothschild (b.1839, d.1898) from Lord Northbrook; inherited by his sister Alice de Rothschild (b.1847, d.1922); inherited by her great-nephew James de Rothschild (b.1878, d.1957); bequeathed to Waddesdon The Rothschild Collection (The National Trust) in 1957.",None,None,None,None,View Near Dordrecht,2015-12-30T14:53:59+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1424,1424,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-01T16:41:36+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Albert Cuyp, Waddesdon Collection",http://northbrook.omeka.net/api/items/1424
None,None,45,None,possibly Abraham van Calraet,Unknown,after 1637,"<a href=""https://rkd.nl/en/explore/images/70261"">https://rkd.nl/en/explore/images/70261</a>",None,None,"private collection Sir Thomas Baring (1st Earl of Northbrook), London/East Hampshire
1850 - 1850 in his collection
Christie's, London (England), 1975-11-28, lot. 78, fig. Black witreproductie 
as Aelbert Cuyp, The Siege of Breda, signed",None,None,None,None,Prince Henry Frederick at the Siege of Breda,2015-12-30T14:53:59+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1425,1425,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-09-06T20:16:44+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Albert Cuyp, Unknown",http://northbrook.omeka.net/api/items/1425
